PaperId	RecommendedPaperId	Method	StudyScore	StudyRankByMethod	StudyRankGlobal	CooccurrenceCnt	Similarity	EmbSimilarity	TfIdfSimilarity	ComputedRankByMethod	ComputedRankGlobal
2044015456	1894008781	Content	3	5	5	0	0.669133365	0.8780728	0.181608066	10	
2044015456	1979347059	Content	3	5	5	0	0.6895425	0.8859808	0.23118633	3	
2044015456	1499421718	Content	2	7	7	0	0.669890165	0.8772891	0.18595922	9	
2044015456	1570198360	Content	2	7	7	0	0.6860832	0.865080237	0.268423527	4	
2044015456	2225160702	Content	1	9	12	0	0.704434931	0.877005935	0.301769227	1	
2044015456	1752980158	Content	1	9	12	0	0.693402946	0.8646382	0.2938539	2	
2051082990	189803857	Content	4	1	1	0	0.7153601	0.9079721	0.265932143	1	1
2051082990	2528150028	Content	4	1	1	0	0.665471137	0.898002744	0.122897409	10	10
2051082990	2491562481	Content	3	3	3	0	0.6811626	0.898982346	0.172916412	4	4
2051082990	2757495044	Content	3	3	3	0	0.668613434	0.8986596	0.131839052	8	8
2051082990	2187902940	Content	3	3	3	0	0.6888993	0.92218703	0.144561261	2	2
2051082990	148309654	Content	3	3	3	0	0.678735	0.9040579	0.15298149	5	5
2051082990	2548100623	Content	2	7	7						
2051082990	2275531630	Content	2	7	7	0	0.670885563	0.902431846	0.130610809	7	7
2051082990	2525935512	Content	2	7	7	0	0.6665898	0.91757524	0.0809570551	9	9
2051082990	1557442311	Content	2	7	7	0	0.675902843	0.9093614	0.131166071	6	6
2060524913	2028380100	Behavior	5	1	1	3	0.6550128	0	0	3	
2060524913	2104652891	Behavior	5	1	1	2	0.6157376	0	0	8	
2060524913	2109648405	Behavior	5	1	1	2	0.6157376	0	0	10	
2060524913	2110911455	Behavior	5	1	1	3	0.6550128	0	0	2	
2060524913	2281668644	Behavior	5	1	1	3	0.6550128	0	0	4	
2060524913	1985944252	Behavior	5	1	1	3	0.6550128	0	0	1	
2060524913	2160404214	Behavior	4	7	7	3	0.6550128	0	0	6	
2060524913	1974030833	Behavior	4	7	7	2	0.6157376	0	0	7	
2060524913	1981626779	Behavior	4	7	7	2	0.6157376	0	0	9	
2060524913	2178985861	Behavior	3	10	13	3	0.6550128	0	0	5	
2060524913	2073342058	Content	4	1	7	0	0.764771163	0.9158416	0.412273437	2	2
2060524913	2016144213	Content	4	1	7	0	0.7657079	0.9177637	0.410911024	1	1
2060524913	2124000149	Content	4	1	7	0	0.758692741	0.9067378	0.413254231	7	7
2060524913	1974431514	Content	3	4	13	0	0.7555088	0.9102096	0.3945403	8	8
2060524913	2609357228	Content	3	4	13	0	0.755152345	0.9316618	0.343296945	10	10
2060524913	1824549708	Content	3	4	13	0	0.763552666	0.9051464	0.433167279	3	3
2060524913	2044920830	Content	3	4	13						
2060524913	2283102183	Content	2	8	18	0	0.762699842	0.9204579	0.394597679	4	4
2060524913	2045956438	Content	2	8	18	0	0.759437442	0.917250156	0.391207725	6	6
2060524913	2102346549	Content	1	10	20	0	0.760820568	0.9240792	0.379883766	5	5
2061361563	2084641398	Behavior	5	1	1	7	0.8449872	0	0	5	5
2061361563	2532550198	Behavior	5	1	1	6	0.7993438	0	0	10	10
2061361563	2146567535	Behavior	5	1	1	11	0.958413661	0	0	1	1
2061361563	1496704300	Behavior	5	1	1	6	0.7993438	0	0	7	7
2061361563	1567046609	Behavior	5	1	1	8	0.8842624	0	0	3	3
2061361563	1514023947	Behavior	5	1	1	6	0.7993438	0	0	8	8
2061361563	1967931023	Behavior	5	1	1	8	0.8842624	0	0	2	2
2061361563	2117030266	Behavior	3	8	8	6	0.7993438	0	0	9	9
2061361563	1980719717	Behavior	1	9	11	6	0.7993438	0	0	6	6
2061361563	1710734607	Behavior	1	9	11	7	0.8449872	0	0	4	4
2061361563	1662583158	Content	3	1	8	0	0.732902	0.933124959	0.265714973	4	
2061361563	2120255883	Content	2	2	10	0	0.7319594	0.917888343	0.2981253	5	
2061361563	2524399026	Content	1	3	11	0	0.728699148	0.924819469	0.271085054	6	
2061361563	2381948673	Content	1	3	11	0	0.7359075	0.920465	0.305273384	3	
2061361563	2887740380	Content	1	3	11	0	0.725215852	0.91536355	0.28153798	8	
2061361563	1006015377	Content	1	3	11	0	0.754738569	0.9175122	0.374933422	1	
2061361563	2030055237	Content	1	3	11	0	0.736269	0.9194067	0.308947623	2	
2061361563	2328850536	Content	1	3	11	0	0.7223054	0.937298656	0.220654622	9	
2061361563	1965720193	Content	1	3	11	0	0.72567755	0.917084455	0.2790614	7	
2061361563	1567638270	Content	1	3	11						
2062228146	1559810148	Behavior				3	0.6550128	0	0	3	
2062228146	2145377087	Behavior				3	0.6550128	0	0	5	
2062228146	2156813924	Behavior				3	0.6550128	0	0	6	
2062228146	2167533290	Behavior				3	0.6550128	0	0	7	
2062228146	1970837734	Behavior				2	0.6157376	0	0	10	
2062228146	1965297617	Behavior				2	0.6157376	0	0	8	
2062228146	2102100169	Behavior				5	0.75	0	0	1	1
2062228146	1975804880	Behavior				4	0.7006562	0	0	2	
2062228146	2144098589	Behavior				3	0.6550128	0	0	4	
2062228146	1970121628	Behavior				2	0.6157376	0	0	9	
2062228146	1593046122	Content				0	0.7285208	0.9235459	0.273462236	3	4
2062228146	2765261442	Content				0	0.7124685	0.9249066	0.216779649	8	9
2062228146	2329043264	Content				0	0.7386723	0.907362	0.34506315	2	3
2062228146	2339905286	Content				0	0.7139255	0.905807853	0.266199946	7	8
2062228146	950783589	Content				0	0.727301359	0.928420365	0.258023769	4	5
2062228146	2305026620	Content				0	0.7111338	0.9108389	0.245155171	10	
2062228146	2188571898	Content				0	0.7412255	0.9050866	0.358882934	1	2
2062228146	2397586661	Content				0	0.726168	0.9045909	0.309847862	5	6
2062228146	2530786038	Content				0	0.712142	0.903175354	0.266397417	9	10
2062228146	2189116140	Content				0	0.723877	0.9008276	0.31099242	6	7
2062987157	1873932332	Behavior	5	1	1	14	0.9867015	0	0	9	9
2062987157	1992154601	Behavior	5	1	1	14	0.9867015	0	0	8	8
2062987157	27887377	Behavior	5	1	1	26	0.9998876	0	0	1	1
2062987157	2288352304	Behavior	5	1	1	20	0.9987637	0	0	4	4
2062987157	1974356113	Behavior	5	1	1	14	0.9867015	0	0	7	7
2062987157	2056817443	Behavior	5	1	1	26	0.9998876	0	0	2	2
2062987157	2098730244	Behavior	4	7	7	18	0.9972569	0	0	5	5
2062987157	2117810730	Behavior	4	7	7	12	0.9713379	0	0	10	10
2062987157	2155273299	Behavior	4	7	7	18	0.9972569	0	0	6	6
2062987157	2063935068	Behavior	4	7	7	26	0.9998876	0	0	3	3
2062987157	2290460633	Content	4	1	7	0	0.646865666	0.8642441	0.139649361	2	
2062987157	1900974270	Content	4	1	7	0	0.6384672	0.873910964	0.08909847	5	
2062987157	2501543950	Content	4	1	7	0	0.629223466	0.856682	0.0984869152	9	
2062987157	1799586842	Content	4	1	7	0	0.637411237	0.853585958	0.133003488	6	
2062987157	2077149997	Content	3	5	15	0	0.6353156	0.8681746	0.09197796	7	
2062987157	2158483089	Content	3	5	15	0	0.6412303	0.8738	0.09856767	3	
2062987157	1977132431	Content	3	5	15	0	0.62789	0.8640592	0.07682855	10	
2062987157	2071656623	Content	3	5	15	0	0.631335139	0.8665461	0.08250957	8	
2062987157	2786412387	Content	3	5	15	0	0.640424669	0.85779655	0.133223578	4	
2062987157	2419432968	Content	3	5	15	0	0.726629138	0.8587533	0.4183393	1	
2063637049	2044882390	Behavior				12	0.9713379	0	0	5	5
2063637049	2260331995	Behavior				14	0.9867015	0	0	3	3
2063637049	2080237129	Behavior				10	0.9403985	0	0	10	10
2063637049	2164408251	Behavior				14	0.9867015	0	0	4	4
2063637049	2031767702	Behavior				10	0.9403985	0	0	9	9
2063637049	2183186575	Behavior				10	0.9403985	0	0	7	7
2063637049	1991362287	Behavior				14	0.9867015	0	0	2	2
2063637049	2070388380	Behavior				11	0.958413661	0	0	6	6
2063637049	249110829	Behavior				10	0.9403985	0	0	8	8
2063637049	47877585	Behavior				14	0.9867015	0	0	1	1
2063637049	2070433907	Content				0	0.760989547	0.951206565	0.317149848	10	
2063637049	2146022897	Content				0	0.7748584	0.924918234	0.424718857	6	
2063637049	2734666399	Content									
2063637049	2032688073	Content				0	0.7987761	0.944490135	0.458776623	1	
2063637049	1499284690	Content				0	0.7612657	0.928350151	0.371402025	9	
2063637049	2751143048	Content				0	0.7754232	0.941659	0.387539834	5	
2063637049	2497696649	Content				0	0.7829529	0.9366363	0.424358279	3	
2063637049	1491657789	Content				0	0.7700423	0.940250754	0.3728893	7	
2063637049	2126049683	Content									
2063637049	1982359813	Content				0	0.790404439	0.946802	0.425476819	2	
2065130322	2030214288	Behavior	5	1	1	13	0.980417132	0	0	6	6
2065130322	2153803020	Behavior	5	1	1	18	0.9972569	0	0	3	3
2065130322	41368942	Behavior	4	4	6	15	0.9910069	0	0	5	5
2065130322	2099216531	Behavior	4	4	6	18	0.9972569	0	0	2	2
2065130322	1540178409	Behavior	2	6	10	9	0.9160092	0	0	10	10
2065130322	2130354913	Behavior	2	6	10	15	0.9910069	0	0	4	4
2065130322	2017729405	Behavior	2	6	10	12	0.9713379	0	0	8	8
2065130322	1987228002	Behavior	1	9	14	9	0.9160092	0	0	9	9
2065130322	1982300822	Behavior	1	9	14	12	0.9713379	0	0	7	7
2065130322	2136486572	Both	5	1	1	20	0.9987637	0	0	1	1
2065130322	65881159	Content	5	1	1	0	0.737906754	0.917781055	0.3182001	7	
2065130322	1960523241	Content	4	3	6	0	0.7368157	0.918553	0.312762082	8	
2065130322	2753012822	Content	3	4	9	0	0.7406597	0.9243073	0.3121488	6	
2065130322	2062098015	Content	2	5	10	0	0.728984237	0.9217648	0.279163	10	
2065130322	2361289471	Content	1	6	14	0	0.750500262	0.915834248	0.364721	2	
2065130322	1986664165	Content	1	6	14	0	0.753389657	0.9266707	0.349067241	1	
2065130322	2085342512	Content	1	6	14	0	0.7431761	0.9275708	0.312921822	4	
2065130322	2127586566	Content	1	6	14	0	0.731489	0.9085777	0.318282038	9	
2065130322	2408785727	Content	1	6	14	0	0.7430319	0.9249684	0.318513364	5	
2069916456	2124063543	Behavior	5	1	1	9	0.9160092	0	0	3	3
2069916456	2124318441	Behavior	5	1	1	5	0.75	0	0	9	
2069916456	2123937625	Behavior	4	3	3	9	0.9160092	0	0	2	2
2069916456	2113347069	Behavior	4	3	3	5	0.75	0	0	7	
2069916456	1998084297	Behavior	4	3	3	5	0.75	0	0	8	
2069916456	2096946253	Behavior	4	3	3	6	0.7993438	0	0	4	4
2069916456	2158254843	Behavior	4	3	3	5	0.75	0	0	10	
2069916456	2106576032	Behavior	4	3	3	9	0.9160092	0	0	1	1
2069916456	2035569891	Behavior	4	3	3	6	0.7993438	0	0	5	5
2069916456	1502525625	Behavior	2	10	16	5	0.75	0	0	6	10
2069916456	2166233957	Content	3	1	10	0	0.78479	0.921947956	0.464754641	1	6
2069916456	2046576694	Content	3	1	10	0	0.760192335	0.9222145	0.382140636	3	8
2069916456	1980105759	Content	3	1	10	0	0.7368284	0.9303333	0.2853169	8	
2069916456	1511285914	Content	3	1	10	0	0.7785455	0.923490047	0.440341562	2	7
2069916456	2094566013	Content	3	1	10	0	0.734334767	0.9312078	0.2749645	10	
2069916456	1975347328	Content	3	1	10	0	0.753228	0.92651397	0.3488941	4	9
2069916456	1518112188	Content	2	7	16	0	0.747079968	0.913718462	0.358256727	5	
2069916456	2031368268	Content	2	7	16	0	0.7349241	0.9306251	0.278288454	9	
2069916456	2557861109	Content	2	7	16	0	0.7410805	0.9245864	0.3129001	7	
2069916456	1426980642	Content	1	10	20						
2072906304	2017381253	Behavior	5	1	1	11	0.958413661	0	0	3	3
2072906304	2013670252	Behavior	5	1	1	9	0.9160092	0	0	5	5
2072906304	2010876595	Behavior	5	1	1	6	0.7993438	0	0	10	10
2072906304	2055712014	Behavior	5	1	1	8	0.8842624	0	0	7	7
2072906304	2052369240	Behavior	5	1	1	9	0.9160092	0	0	6	6
2072906304	2031471608	Behavior	5	1	1	7	0.8449872	0	0	9	9
2072906304	2023401067	Behavior	5	1	1	14	0.9867015	0	0	1	1
2072906304	2044951481	Behavior	5	1	1	13	0.980417132	0	0	2	2
2072906304	2085806957	Behavior	4	10	14	8	0.8842624	0	0	8	8
2072906304	2066755978	Both	5	1	1	10	0.9403985	0	0	4	4
2072906304	2038915776	Content	5	1	1	0	0.7133225	0.8945098	0.290552229	6	
2072906304	2037838910	Content	5	1	1	0	0.7482305	0.9284514	0.327715	3	
2072906304	2017811577	Content	5	1	1	0	0.721132755	0.9092019	0.282304674	4	
2072906304	2123410656	Content	4	5	14	0	0.7491181	0.902285457	0.3917276	2	
2072906304	2129095898	Content	4	5	14	0	0.708126664	0.889716148	0.2844179	7	
2072906304	2020076660	Content	4	5	14	0	0.701053739	0.899690568	0.237567857	9	
2072906304	2048377289	Content	4	5	14	0	0.719048858	0.8959686	0.3062361	5	
2072906304	2016383908	Content	4	5	14	0	0.70364	0.8892952	0.2704445	8	
2072906304	1984068349	Content	4	5	14	0	0.700207	0.8772909	0.2870113	10	
2076171213	2149341969	Behavior	5	1	1	2	0.6157376	0	0	4	
2076171213	2149341969	Behavior	5	1	1	2	0.6157376	0	0	4	
2076171213	2216112945	Behavior	5	1	1	2	0.6157376	0	0	5	
2076171213	2216112945	Behavior	5	1	1	2	0.6157376	0	0	5	
2076171213	2015327735	Behavior	4	5	5	2	0.6157376	0	0	3	
2076171213	2015327735	Behavior	4	5	5	2	0.6157376	0	0	3	
2076171213	2012062612	Behavior	4	5	5	2	0.6157376	0	0	2	
2076171213	2096301630	Content	4	1	5	0	0.716237843	0.901866734	0.283103675	6	6
2076171213	2096301630	Content	4	1	5	0	0.716237843	0.901866734	0.283103675	6	6
2076171213	2166825355	Content	3.5	3	10	0	0.7160318	0.8945397	0.299513251	7	7
2076171213	2166825355	Content	3.5	3	10	0	0.7160318	0.8945397	0.299513251	7	7
2076171213	2785504505	Content	3	5	12	0	0.7426793	0.8988966	0.378172368	3	3
2076171213	2785504505	Content	3	5	12	0	0.7426793	0.8988966	0.378172368	3	3
2076171213	2098549569	Content	3	5	12	0	0.75297457	0.91815877	0.3675447	1	1
2076171213	2098549569	Content	3	5	12	0	0.75297457	0.91815877	0.3675447	1	1
2076171213	2170513055	Content	3	5	12	0	0.7300482	0.900274754	0.33285293	5	5
2076171213	2170513055	Content	3	5	12	0	0.7300482	0.900274754	0.33285293	5	5
2076171213	2022063080	Content	3	5	12	0	0.7085474	0.890956938	0.2829252	9	9
2076171213	2022063080	Content	3	5	12	0	0.7085474	0.890956938	0.2829252	9	9
2076171213	2106476106	Content	3	5	12	0	0.7345709	0.9113929	0.321986169	4	4
2076171213	2106476106	Content	3	5	12	0	0.7345709	0.9113929	0.321986169	4	4
2076171213	2743996266	Content	3	5	12	0	0.71254456	0.895947933	0.284603357	8	8
2076171213	2743996266	Content	3	5	12	0	0.71254456	0.895947933	0.284603357	8	8
2076171213	2021856099	Content	2.5	17	24	0	0.743117869	0.91333884	0.345935673	2	2
2076171213	2021856099	Content	2.5	17	24	0	0.743117869	0.91333884	0.345935673	2	2
2076171213	1976430043	Content	2	19	26	0	0.706502259	0.8994857	0.256207526	10	10
2080632823	2534829697	Content	5	1	1	0	0.705072343	0.894898355	0.262144953	1	1
2080632823	2525835901	Content	4	2	2	0	0.6677568	0.8870956	0.1559663	7	7
2080632823	1597716630	Content	3	3	3	0	0.667968035	0.8903946	0.148972735	6	6
2080632823	1599817087	Content	3	3	3	0	0.668281257	0.886191368	0.159824282	4	4
2080632823	2082898697	Content	2	5	5	0	0.6651336	0.906697631	0.101484112	9	9
2080632823	1984471255	Content	2	5	5	0	0.6660897	0.893266857	0.136009619	8	8
2080632823	2521633474	Content	2	5	5	0	0.6679821	0.882732153	0.166898742	5	5
2080632823	2163213620	Content	1	8	8	0	0.683888137	0.8952195	0.190781549	2	2
2080632823	2136409968	Content	1	8	8	0	0.679265141	0.886831939	0.194942519	3	3
2080632823	150147229	Content	1	8	8						
2089065004	2160660844	Behavior	4	1	1	94	1	0	0	6	6
2089065004	2199803028	Behavior	4	1	1	78	1	0	0	8	8
2089065004	2166706824	Behavior	4	1	1	211	1	0	0	1	1
2089065004	2115023510	Behavior	4	1	1	117	1	0	0	4	4
2089065004	2022204871	Behavior	4	1	1	83	1	0	0	7	7
2089065004	2112422413	Behavior	4	1	1	73	1	0	0	9	9
2089065004	2114524997	Behavior	4	1	1	119	1	0	0	3	3
2089065004	2163455955	Behavior	4	1	1	73	1	0	0	10	10
2089065004	2155328222	Behavior	4	1	1	153	1	0	0	2	2
2089065004	2097726431	Behavior	3	10	20	112	1	0	0	5	5
2089065004	2035383478	Content	4	1	1						
2089065004	2353201686	Content	4	1	1	0	0.800042748	0.9435732	0.4651385	6	
2089065004	2251339995	Content	4	1	1	0	0.8132796	0.940072	0.517430663	2	
2089065004	2145803112	Content	4	1	1	0	0.7842295	0.931546	0.4404912	7	
2089065004	2249797469	Content	4	1	1	0	0.809223	0.9388357	0.5067933	3	
2089065004	2518750284	Content	4	1	1	0	0.8283042	0.9410019	0.5653428	1	
2089065004	1956069959	Content	4	1	1	0	0.803454757	0.931269	0.5052215	4	
2089065004	2789309525	Content	4	1	1	0	0.7840421	0.930538654	0.4422169	8	
2089065004	2248676660	Content	4	1	1	0	0.78275007	0.9414614	0.41242373	9	
2089065004	2476217027	Content	4	1	1	0	0.802944	0.9363513	0.491660267	5	
2089139117	2135274583	Behavior	5	1	1	105	1	0	0	6	6
2089139117	2158395308	Behavior	5	1	1	111	1	0	0	4	4
2089139117	2103714221	Behavior	5	1	1	108	1	0	0	5	5
2089139117	2162284942	Behavior	5	1	1	91	1	0	0	9	9
2089139117	1497571013	Behavior	5	1	1	143	1	0	0	2	2
2089139117	2112243500	Behavior	5	1	1	87	1	0	0	10	10
2089139117	2295903414	Behavior	5	1	1	194	1	0	0	1	1
2089139117	2043100293	Behavior	4	8	9	103	1	0	0	7	7
2089139117	1993836075	Behavior	4	8	9	98	1	0	0	8	8
2089139117	2340735175	Behavior	3	10	14	135	1	0	0	3	3
2089139117	2146003594	Content	5	1	1	0	0.700069964	0.9102374	0.2096793	3	
2089139117	1793419656	Content	4	2	9	0	0.6947827	0.8980604	0.22046794	6	
2089139117	2532289359	Content	4	2	9	0	0.696483552	0.893831432	0.236005217	4	
2089139117	2322553318	Content	4	2	9						
2089139117	1483806673	Content	3	5	14	0	0.7067901	0.9089173	0.235159963	2	
2089139117	2398499996	Content	3	5	14	0	0.691249251	0.8924938	0.221678615	7	
2089139117	169338319	Content	3	5	14	0	0.690185666	0.8925021	0.218114	10	
2089139117	129880873	Content	3	5	14	0	0.690486133	0.901041448	0.199190363	9	
2089139117	2188057831	Content	3	5	14	0	0.6904994	0.8973072	0.207948	8	
2089139117	59266135	Content	3	5	14	0	0.6960181	0.8894271	0.244730338	5	
2090773975	2126547925	Behavior	5	1	1	7	0.8449872	0	0	5	5
2090773975	2098416578	Behavior	5	1	1	6	0.7993438	0	0	6	6
2090773975	2152191782	Behavior	5	1	1	6	0.7993438	0	0	9	9
2090773975	2119400430	Behavior	5	1	1	6	0.7993438	0	0	8	8
2090773975	2106105896	Behavior	5	1	1	13	0.980417132	0	0	1	1
2090773975	2106019582	Behavior	4	6	7	6	0.7993438	0	0	7	7
2090773975	2058978608	Behavior	4	6	7	9	0.9160092	0	0	3	3
2090773975	2173213060	Behavior	4	6	7	7	0.8449872	0	0	4	4
2090773975	2098935637	Behavior	3	9	13	9	0.9160092	0	0	2	2
2090773975	1575324001	Behavior	3	9	13	6	0.7993438	0	0	10	10
2090773975	2404556002	Content	5	1	1	0	0.738756955	0.929317534	0.2941155	3	
2090773975	2090066046	Content	4	2	7	0	0.7568269	0.934022665	0.34337005	1	
2090773975	2802987431	Content	4	2	7	0	0.7171985	0.9210055	0.241648749	7	
2090773975	21916033	Content	4	2	7	0	0.7152431	0.9173925	0.243561149	9	
2090773975	2548266162	Content	3	5	13	0	0.7384744	0.935336351	0.279129863	4	
2090773975	2496183886	Content	2	6	16	0	0.7388061	0.9211329	0.3133769	2	
2090773975	2769801509	Content	1	7	17	0	0.7168241	0.9313535	0.216255516	8	
2090773975	2004806124	Content	1	7	17	0	0.7038065	0.9241368	0.189702541	10	
2090773975	1829547045	Content	1	7	17	0	0.7179703	0.916461349	0.254824638	6	
2090773975	186991472	Content	1	7	17	0	0.731385052	0.9190996	0.293384284	5	
2095907349	2134119432	Behavior	5	1	1	17	0.9959187	0	0	9	9
2095907349	1537084112	Behavior	5	1	1	25	0.999832332	0	0	1	1
2095907349	1964830323	Behavior	5	1	1	19	0.998157859	0	0	2	2
2095907349	1977020504	Behavior	3	4	10	17	0.9959187	0	0	7	7
2095907349	1995430343	Behavior	2	5	15	17	0.9959187	0	0	8	8
2095907349	1979496811	Behavior	2	5	15	19	0.998157859	0	0	3	3
2095907349	2113201637	Behavior	2	5	15	18	0.9972569	0	0	5	5
2095907349	2138363365	Behavior	2	5	15	19	0.998157859	0	0	4	4
2095907349	2144179818	Behavior	2	5	15	17	0.9959187	0	0	10	10
2095907349	1591471358	Behavior	2	5	15	18	0.9972569	0	0	6	6
2095907349	1836717328	Content	5	1	1	0	0.7976698	0.943398654	0.4576359	3	
2095907349	2133047062	Content	5	1	1	0	0.791366	0.938079834	0.449033618	6	
2095907349	2020367298	Content	5	1	1	0	0.7833865	0.941424966	0.414630175	10	
2095907349	297617173	Content	5	1	1	0	0.785381436	0.9498981	0.401509076	8	
2095907349	2181429460	Content	4	5	8	0	0.7850285	0.9438405	0.414467245	9	
2095907349	2130372530	Content	4	5	8	0	0.796644866	0.9448722	0.450781018	4	
2095907349	2119669916	Content	3	7	10	0	0.800879359	0.9409091	0.474143356	2	
2095907349	2040153910	Content	3	7	10	0	0.8087356	0.9471075	0.485867977	1	
2095907349	1698177226	Content	3	7	10	0	0.791562438	0.9324537	0.462816149	5	
2095907349	1971434608	Content	3	7	10	0	0.788199842	0.936381459	0.442442775	7	
2099604484	2091780109	Behavior				13	0.980417132	0	0	4	4
2099604484	2165894969	Behavior				19	0.998157859	0	0	1	1
2099604484	2014824949	Behavior				17	0.9959187	0	0	2	2
2099604484	2034424493	Behavior				8	0.8842624	0	0	7	7
2099604484	2119120935	Behavior				8	0.8842624	0	0	6	6
2099604484	1964750332	Behavior				16	0.993935764	0	0	3	3
2099604484	2039245595	Behavior				8	0.8842624	0	0	8	8
2099604484	2126554879	Behavior				7	0.8449872	0	0	10	10
2099604484	2052064204	Behavior				10	0.9403985	0	0	5	5
2099604484	2240585996	Behavior				7	0.8449872	0	0	9	9
2099604484	1995958928	Content				0	0.7336441	0.9357659	0.262026519	3	
2099604484	2170762854	Content				0	0.709839761	0.9255561	0.206501648	9	
2099604484	1501721203	Content				0	0.717802048	0.9299874	0.22270292	6	
2099604484	2042094474	Content				0	0.7331607	0.9180788	0.301685184	4	
2099604484	2027272163	Content				0	0.7339344	0.9199772	0.299834669	2	
2099604484	2043604077	Content				0	0.7112481	0.925243139	0.211926311	8	
2099604484	2132690331	Content				0	0.729946434	0.9217318	0.282447249	5	
2099604484	2154183526	Content				0	0.7143632	0.9336849	0.202612683	7	
2099604484	1491121979	Content				0	0.709064543	0.922078848	0.212031186	10	
2099604484	2153054331	Content				0	0.7877982	0.9390333	0.434916347	1	
2099997885	2158787690	Behavior	5	1	1	9	0.9160092	0	0	7	7
2099997885	2096000002	Behavior	5	1	1	9	0.9160092	0	0	6	6
2099997885	2169357279	Behavior	5	1	1	17	0.9959187	0	0	2	2
2099997885	2018338889	Behavior	5	1	1	12	0.9713379	0	0	4	4
2099997885	2072157164	Behavior	5	1	1	17	0.9959187	0	0	1	1
2099997885	2096336626	Behavior	5	1	1	12	0.9713379	0	0	3	3
2099997885	2101491865	Behavior	5	1	1	11	0.958413661	0	0	5	5
2099997885	1663388347	Behavior	5	1	1	8	0.8842624	0	0	9	9
2099997885	2161401420	Behavior	5	1	1	8	0.8842624	0	0	10	10
2099997885	2166043450	Behavior	4	10	10	9	0.9160092	0	0	8	8
2099997885	2810023650	Content	4	1	10	0	0.699556768	0.913472652	0.2004198	10	
2099997885	1871326545	Content	2	2	12	0	0.701505244	0.9071928	0.221567512	8	
2099997885	2083783161	Content	1	3	13						
2099997885	2763382327	Content	1	3	13	0	0.7141971	0.9158514	0.243670374	3	
